Number Objects, CPU Usage
1,14.01274407023981
2,12.959424525120827
3,13.060964027068742
4,13.787968441814597
5,6.435443595769683
6,13.866872649113379
7,4.387688703800104
8,10.316112501489691
9,13.062936275613602
10,6.04978005318488
11,11.902153860344987
12,11.588878619839802
13,12.354833844452266
14,17.611055721723716
15,14.749283667621777
16,12.21552682384602
17,12.864047589540215
18,9.620069515563417
19,11.780425342389488
20,11.91719624992135
21,13.426382047071703
22,14.825010101752195
23,14.871659169092352
24,15.204234388366125
25,14.499031118203579
26,11.027606220700944
27,12.31093881292491
28,11.368614737579954
29,13.43496096861558
30,11.74502742351153
31,10.767543859649123
32,19.758763663776858
33,5.959730925175083
34,9.757741823242867
35,12.588758760604943
36,8.77742946708464
37,12.718459858001092
38,17.29591836734694
39,13.158624062601893
40,9.555131379832165
41,8.831214689265536
42,7.385939333594112
43,13.097139473117508
44,3.2221650097041232
45,1.606839422259983
46,2.5129080943680995
47,8.43406883445946
48,12.661341725758904
49,10.808552977397312
50,12.293388429752067
51,13.241096721974909
52,12.851965138691025
53,12.518957672687165
54,5.700479749054341
55,4.989460370994941
56,4.779664512580778
57,15.702817824377458
58,9.221944403588763
59,10.092166937083109
60,11.135024487297214
61,12.633446905167519
62,12.22926085585112
63,11.60841897502212
64,13.3602078891258
65,12.19139396762548
66,8.887347490484828
67,13.549488054607508
68,10.133570638650816
69,7.545330352707403
70,11.55747926454382
71,4.606701224081938
72,2.3467114143599415
73,10.327588277684361
74,10.48179565383149
75,15.011386639676113
76,2.66536752385809
77,14.347225607279226
78,7.819573001824201
79,11.12361150669325
80,12.257915351974757
81,10.638737887024345
82,6.235506910305166
83,6.885716663892126
84,4.644550640883159
85,8.995926614920778
86,2.5871775624402895
87,1.0670585220538775
88,1.1852409057593642
89,10.900826127239037
90,7.551207022677396
91,10.245030731005624
92,10.98417132216015
93,9.552869332441023
94,5.585160719150095
95,2.9355659177617635
96,8.81729515000593
97,11.625218999416001
98,7.502812968828137
99,11.650307311255848
100,11.206320412449875
